scenario,seed,method,category_cate_mse,top_att_mse,rank_att_mse,brier,log_loss,fit_seconds,prediction_seconds,coverage,top_coverage,top_width,diagnostic_failures,max_rhat,min_bulk_ess,min_tail_ess,baseline_gradient,baseline_warnings,baseline_code,attempts,initial_diagnostic_failures
rare_top,91018,ordinal_scale,0.0032751031079518247,0.0003901736095754113,0.013372718228325727,0.5600307570751579,1.0835425482275842,0.053999999999999826,0.06900000000000017,,,,,,,,8.025828002189428e-09,0,0,,
rare_top,91018,boosted_tree,0.0041961744175287655,0.00020334395430291827,0.005694394145326375,0.5722357177647421,1.109520662651808,20.732468969001275,0.0877970239998831,,,,,,,,,0,,,
rare_top,91018,binary_longbet,,0.00047090565891611306,,,,99.73680640599923,26.688012927999807,0.8333333333333334,0.8333333333333334,0.07192346704008129,0,1.00183081903531,2150.7568010131067,4921.7277937528615,,0,,1,0
rare_top,91019,ordinal_longbet,0.0014885072525751579,6.174353985806339e-05,0.018593281156879058,0.5621857394259794,1.0892366792254609,261.40007270299975,59.54057810000086,0.8,0.8333333333333334,0.04130101885906243,0,1.0011313579490306,4839.59379442214,10487.867165268195,,0,,1,0
rare_top,91019,ordinal_spline,0.0025587286502568997,7.480050770282922e-05,0.022424251043506847,0.5616235928060517,1.0885100636700689,0.06699999999999995,0.09000000000000008,,,,,,,,8.214939839490398e-11,0,0,,
rare_top,91019,ordinal_scale,0.002716456154064275,0.00016574214594023047,0.02243296879436779,0.5622975215154733,1.0899272420664186,0.050999999999999934,0.18100000000000005,,,,,,,,1.5649259665906357e-11,0,0,,
rare_top,91019,boosted_tree,0.004667872109350869,0.00020221340302733004,0.011002666605783367,0.5868028306881988,1.1573480220787313,17.888007523999477,0.08599878300083219,,,,,,,,,0,,,
rare_top,91019,binary_longbet,,0.0002853394161021904,,,,69.54408654399958,22.2401840800012,0.8333333333333334,0.8333333333333334,0.0706063424654227,0,1.0040059565144854,1047.8785830970476,2482.8719672113602,,0,,1,0
dispersion,91000,ordinal_longbet,0.0282817049247556,0.0424542612541948,0.001583621433928573,0.7777613457503149,1.5518610349110395,623.2319213279998,242.2006466620005,0.0,0.0,0.06965535109883475,2,1.0037362430787395,1102.2316000746712,326.76280272961617,,0,,2,2
dispersion,91000,ordinal_spline,0.029368363186057903,0.03964845988782016,0.004755666872550039,0.7815701330271573,1.5634046356192541,0.050000000000000044,0.05400000000000005,,,,,,,,3.454908146238722e-07,0,0,,
dispersion,91000,ordinal_scale,0.0016495288998700259,0.0015752642325921034,0.005871708359715431,0.7473167300952677,1.4674571268405008,0.04400000000000004,0.05700000000000005,,,,,,,,1.588137144015178e-08,0,0,,
dispersion,91000,boosted_tree,0.0066867622909908735,0.0012049544290799168,0.016024152712834416,0.7839504378198233,1.5489462985347502,12.40143598800023,0.06129454900019482,,,,,,,,,0,,,
dispersion,91001,ordinal_longbet,0.027795369403526508,0.03974184430375707,0.004422953492087912,0.7813532405928331,1.5630781681135943,208.68802922000032,75.08569992899993,0.0,0.0,0.0914509210006806,0,1.0040378230415712,724.569142547294,2757.3845489120326,,0,,1,0
dispersion,91001,ordinal_spline,0.029939017353061925,0.04042009591945706,0.02777935817662579,0.7838244686037183,1.5682409743434378,0.05300000000000005,0.051000000000000045,,,,,,,,2.953949973516501e-09,0,0,,
dispersion,91001,ordinal_scale,0.001808249572626272,0.0033569435355601516,0.03372128847994529,0.7525225177142325,1.4849065383683917,0.061999999999999944,0.051000000000000045,,,,,,,,1.1262102361797588e-11,0,0,,
dispersion,91001,boosted_tree,0.005657424802474604,0.0010896337382221698,0.024096189388616292,0.7754522288085742,1.53509878953953,12.313334211999972,0.06056959699981235,,,,,,,,,0,,,
dispersion,91002,ordinal_longbet,0.026682723887737566,0.033890854516204,0.011006613488038275,0.7837686845050134,1.5723191888247954,648.5925817239995,263.9022409830004,0.0,0.0,0.093632526718731,7,1.0394938697551082,91.20700008708947,1178.7413609300652,,0,,2,13
dispersion,91002,ordinal_spline,0.028521006426463734,0.024230701576158805,0.07181500991592088,0.7830939176761192,1.5726314790100857,0.06999999999999995,0.06700000000000017,,,,,,,,2.273181642920008e-10,0,0,,
dispersion,91002,ordinal_scale,0.0022212609989482254,0.0030793861924490067,0.03195650430799759,0.7598924627527824,1.4946051335200687,0.05899999999999994,0.06800000000000006,,,,,,,,6.732771007378346e-10,0,0,,
dispersion,91002,boosted_tree,0.006158151287567879,0.0036106039196679186,0.04432745241841698,0.7889062696407646,1.5696098644264078,18.901219790999676,0.08361341999989236,,,,,,,,,0,,,
dispersion,91003,ordinal_longbet,0.02821650631113183,0.04237568213519446,0.004122842400253735,0.7788014806766665,1.5531020349643703,640.3619892419993,234.32780486699994,0.0,0.0,0.08820288159748169,1,1.0086518462844023,499.70405407011566,183.9092307135654,,0,,2,1
dispersion,91003,ordinal_spline,0.03033589016627153,0.041847199129576955,0.012273466699294905,0.7807443492971885,1.5593475393099492,0.07699999999999996,0.10499999999999998,,,,,,,,1.6377228462260973e-09,0,0,,
dispersion,91003,ordinal_scale,0.0015342192239885023,0.0011604106711320345,0.00800863389891358,0.7401079963048005,1.4535641275292126,0.06799999999999984,0.07299999999999995,,,,,,,,1.8688051106607872e-10,0,0,,
dispersion,91003,boosted_tree,0.005308149318603731,0.0004914041259659663,0.0025158347896018568,0.7606588676035771,1.503604119057871,22.786531952000587,0.08367417800036492,,,,,,,,,0,,,
dispersion,91004,ordinal_longbet,0.0269203351815475,0.0348084087590936,0.005280796519256436,0.7802971759301417,1.5624387792514804,660.1663470739995,238.8130401039998,0.0,0.0,0.1039008264585004,0,1.0029835522396393,769.9950188480291,2777.1602410120245,,0,,2,15
dispersion,91004,ordinal_spline,0.029121107702619237,0.024795060703229805,0.04055142961411322,0.7812344568466357,1.5641406281647658,0.07400000000000007,0.07600000000000007,,,,,,,,6.536993168992922e-13,0,0,,
dispersion,91004,ordinal_scale,0.002431365710413306,0.0031249984336698994,0.055618883472597656,0.7454850158109517,1.4635905157008178,0.05999999999999983,0.07100000000000017,,,,,,,,4.2389958765376434e-09,0,0,,
dispersion,91004,boosted_tree,0.007822834003086135,0.002518675549734855,0.06757093581026276,0.7734042251771435,1.5312835476637872,20.76414181799919,0.10482001999935164,,,,,,,,,0,,,
dispersion,91005,ordinal_longbet,0.028380061639372005,0.046219620554110157,0.012333787372917111,0.7826659031401345,1.5638387322496012,216.24989986400033,75.60029146899979,0.03333333333333333,0.0,0.07906766704122506,0,1.0015276000842521,4306.3155009255315,7971.790520132136,,0,,1,0
dispersion,91005,ordinal_spline,0.03016160836357834,0.05550254513939914,0.041156569850503345,0.7831074014630819,1.5650133392549583,0.09299999999999997,0.07299999999999995,,,,,,,,5.782041512247815e-13,0,0,,
dispersion,91005,ordinal_scale,0.0018407195205562034,0.0006304729271751499,0.025786270739876372,0.7418621344197317,1.4479966671495268,0.07800000000000007,0.07199999999999984,,,,,,,,7.465139617579553e-13,0,0,,
dispersion,91005,boosted_tree,0.005667912327182076,0.00023596788619967092,0.005682518518001153,0.7810558282555521,1.537999103450992,21.421457448999718,0.08962275499925454,,,,,,,,,0,,,
dispersion,91006,ordinal_longbet,0.027979457567622965,0.04385588996762283,0.0036179637113859446,0.7766615755598019,1.5494461633687249,211.11872414199934,73.2086426220003,0.0,0.0,0.07728476436200975,0,1.001427297149433,1808.373311434892,3595.5785754528774,,0,,1,0
